User_Id,Search_Query,Search_Timestamp,Implied_Place_Id
143,How to get to Jogja Exotarium,2024-12-22 22:19:28,138.0
143,Top rated taman hiburan,2024-07-31 15:28:28,46.0
143,Top rated pusat perbelanjaan,2024-11-22 06:08:28,137.0
143,Is Keraton Surabaya kid-friendly?,2024-05-27 14:25:28,416.0
143,Photos of Situ Patenggang,2025-04-12 07:36:28,
143,Is Pemandian Air Panas Cimanggu kid-friendly?,2024-05-28 09:32:28,
143,Best pusat perbelanjaan,2025-04-04 23:39:28,336.0
143,Things to do in Semarang,2024-07-29 06:21:28,378.0
144,Jakarta tourist attractions,2024-12-03 22:24:28,350.0
144,Best bahari,2024-06-13 13:34:28,135.0
144,Top rated pusat perbelanjaan,2025-03-26 06:01:28,320.0
144,Top rated cagar alam,2024-12-19 04:32:28,183.0
144,Top rated bahari,2024-12-03 12:51:28,291.0
144,Surabaya tourist attractions,2024-06-25 20:58:28,
144,Photos of Monumen Serangan Umum 1 Maret,2024-12-25 09:26:28,110.0
145,Is Brown Canyon kid-friendly?,2025-04-09 09:42:28,389.0
145,Bandung tourist attractions,2024-04-24 04:03:28,35.0
145,Obyek Wisata Goa Kreo reviews,2024-08-29 10:53:28,387.0
145,Gua Pawon reviews,2024-04-29 08:41:28,
145,Best taman hiburan,2024-10-04 01:57:28,19.0
145,Photos of Saung Angklung Mang Udjo,2024-07-02 20:48:28,
145,Photos of Galeri Nasional Indonesia,2025-04-07 04:30:28,40.0
145,Jakarta tourist attractions,2024-06-17 11:13:28,
145,How to get to Kebun Bibit Wonorejo,2024-12-18 22:20:28,406.0
145,Things to do in Jakarta,2025-03-12 14:20:28,
145,How to get to Taman Vanda,2024-11-17 03:58:28,
145,tempat ibadah near me,2024-11-09 11:58:28,
146,tempat ibadah near me,2024-08-29 10:45:28,
146,How to get to House of Sampoerna,2024-05-16 06:58:28,429.0
146,Best taman hiburan,2024-07-31 00:06:28,
146,Photos of Taman Hutan Tebet,2024-07-01 14:08:28,77.0
146,Bandung tourist attractions,2024-04-16 02:17:28,
146,Surabaya tourist attractions,2024-07-28 05:36:28,304.0
146,Things to do in Jakarta,2024-12-21 16:27:28,
146,Best tempat ibadah,2024-07-07 17:11:28,
146,cagar alam near me,2025-02-20 08:29:28,
146,Photos of Museum Konferensi Asia Afrika,2024-06-24 18:46:28,
146,Semarang tourist attractions,2024-09-17 07:30:28,321.0
146,Best tempat ibadah,2024-12-18 14:20:28,351.0
146,Semarang tourist attractions,2024-04-17 17:16:28,
147,Top rated bahari,2024-12-17 00:33:28,245.0
147,Things to do in Jakarta,2024-05-26 12:11:28,
147,How to get to Situ Patenggang,2024-10-24 09:01:28,
147,Photos of Pantai Ria Kenjeran,2025-01-03 01:07:28,424.0
147,How to get to Hutan Pinus Kayon,2024-06-19 17:53:28,
147,Is Pantai Ngandong kid-friendly?,2024-10-01 01:16:28,202.0
147,Best cagar alam,2024-11-16 23:34:28,361.0
147,Things to do in Jakarta,2024-10-06 18:24:28,350.0
147,Is Happyfarm Ciwidey kid-friendly?,2025-01-01 14:17:28,
147,Top rated bahari,2025-02-06 18:09:28,114.0
147,Gereja Perawan Maria Tak Berdosa Surabaya entrance fee,2024-06-28 02:26:28,437.0
147,How to get to Curug Batu Templek,2024-05-19 19:23:28,263.0
148,Photos of Museum Joang 45,2024-09-10 20:39:28,50.0
148,Is Food Junction Grand Pakuwon kid-friendly?,2024-12-29 07:20:28,
148,Yogyakarta tourist attractions,2025-02-15 17:51:28,395.0
148,Ciputra Waterpark entrance fee,2024-04-14 05:42:28,410.0
148,Best cagar alam,2024-04-27 15:41:28,290.0
148,Bandung tourist attractions,2024-08-21 05:22:28,
148,Things to do in Jakarta,2024-05-14 02:02:28,
148,Semarang tourist attractions,2025-01-03 22:35:28,
148,Is Semarang Contemporary Art Gallery kid-friendly?,2024-10-14 08:42:28,354.0
148,Taman Cattleya reviews,2024-07-29 22:57:28,
148,Photos of Wisata Lereng Kelir,2024-10-07 08:57:28,367.0
148,tempat ibadah near me,2025-02-05 08:01:28,406.0
148,Is Benteng Pendem kid-friendly?,2024-05-10 10:40:28,
148,taman hiburan near me,2025-04-02 10:02:28,68.0
149,How to get to Gereja Perawan Maria Tak Berdosa Surabaya,2024-11-07 16:04:28,
149,Top rated taman hiburan,2024-08-08 19:20:28,44.0
149,pusat perbelanjaan near me,2024-06-09 09:26:28,389.0
149,taman hiburan near me,2024-09-19 00:13:28,
149,How to get to Taman Bunga Cihideung,2024-09-20 22:05:28,310.0
149,Jembatan Merah reviews,2024-12-14 04:28:28,414.0
149,Jakarta tourist attractions,2025-01-16 01:24:28,
149,Taman Lapangan Banteng entrance fee,2024-10-04 03:20:28,
149,Pulau Pramuka entrance fee,2024-09-22 19:40:28,
150,How to get to Goa Cerme,2024-11-09 11:08:28,149.0
150,Best bahari,2024-04-22 14:09:28,
150,Best budaya,2025-03-06 01:38:28,93.0
150,taman hiburan near me,2025-03-20 12:39:28,333.0
150,Photos of Museum Benteng Vredeburg Yogyakarta,2024-04-30 05:39:28,88.0
150,Pasar Taman Puring entrance fee,2024-07-01 08:03:28,34.0
150,Best tempat ibadah,2025-01-26 19:08:28,345.0
150,Photos of Istana Negara Republik Indonesia,2024-12-18 23:10:28,38.0
150,Photos of Margasatwa Muara Angke,2025-01-24 02:23:28,67.0
151,Yogyakarta tourist attractions,2024-12-25 16:31:28,
151,Best pusat perbelanjaan,2024-04-14 18:45:28,
151,Surabaya tourist attractions,2024-06-26 09:56:28,389.0
151,Best tempat ibadah,2024-10-21 16:39:28,71.0
151,How to get to Pasar Taman Puring,2025-02-14 12:44:28,
151,Photos of Tektona Waterpark,2024-07-12 08:22:28,
151,Kawasan Kuliner BSM entrance fee,2024-08-30 01:45:28,84.0
151,Best bahari,2025-04-05 18:47:28,
151,Is Hutan Wisata Tinjomoyo Semarang kid-friendly?,2024-08-25 23:30:28,
152,Bandung tourist attractions,2025-03-30 08:09:28,
152,pusat perbelanjaan near me,2024-10-19 10:05:28,
152,How to get to Setu Babakan,2024-10-26 19:16:28,32.0
152,How to get to Taman Ismail Marzuki,2024-09-28 16:35:28,
152,Is Pasar Tanah Abang kid-friendly?,2024-05-06 15:52:28,25.0
152,Things to do in Yogyakarta,2024-07-30 22:57:28,
153,Things to do in Semarang,2024-05-15 00:05:28,
153,Museum Tekstil reviews,2025-03-11 19:02:28,60.0
153,Taman Impian Jaya Ancol reviews,2024-06-17 04:22:28,6.0
153,How to get to Air Terjun Kali Pancur,2024-08-12 04:45:28,360.0
153,pusat perbelanjaan near me,2024-10-22 01:22:28,
153,Surabaya tourist attractions,2024-09-25 08:36:28,
153,Curug Cipanas entrance fee,2024-06-17 11:07:28,275.0
153,Semarang tourist attractions,2024-09-23 18:57:28,220.0
153,Is Desa Wisata Gamplong kid-friendly?,2025-01-20 18:22:28,
153,pusat perbelanjaan near me,2025-03-12 15:55:28,317.0
153,Things to do in Semarang,2025-02-27 04:14:28,102.0
153,cagar alam near me,2024-06-27 06:27:28,138.0
154,How to get to Jalan Braga,2024-12-01 20:48:28,212.0
154,How to get to Taman Kasmaran,2025-04-12 11:24:28,342.0
154,How to get to House of Sampoerna,2024-09-03 22:10:28,429.0
154,Is Taman Air Mancur Menari Kenjeran kid-friendly?,2025-02-28 22:18:28,435.0
154,Is Gua Pawon kid-friendly?,2025-02-07 18:51:28,
154,cagar alam near me,2024-12-27 11:19:28,66.0
154,Gedung Sate reviews,2024-05-19 06:10:28,
154,Photos of Observatorium Bosscha,2024-05-27 06:34:28,
154,Best bahari,2025-01-05 12:13:28,
154,Top rated pusat perbelanjaan,2024-07-26 23:18:28,
155,Top rated cagar alam,2024-05-01 17:07:28,
155,Top rated tempat ibadah,2024-12-12 08:29:28,387.0
155,Is Cibubur Garden Diary (Cibugary) kid-friendly?,2025-01-26 14:39:28,
155,Photos of Pemandian Air Panas Cimanggu,2024-09-23 00:49:28,
155,How to get to Saung Angklung Mang Udjo,2024-07-11 16:26:28,
155,Things to do in Surabaya,2024-08-04 00:16:28,
155,Best budaya,2024-10-10 10:37:28,166.0
155,Candi Sewu entrance fee,2024-11-24 09:47:28,
155,Yogyakarta tourist attractions,2025-01-10 03:36:28,
155,cagar alam near me,2024-05-07 16:52:28,106.0
155,Best pusat perbelanjaan,2024-05-02 08:20:28,
155,Things to do in Jakarta,2024-12-12 17:56:28,244.0
155,Skyrink - Mall Taman Anggrek entrance fee,2025-02-27 13:32:28,36.0
155,Photos of Tebing Breksi,2025-04-10 17:44:28,104.0
156,Dago Dreampark reviews,2025-04-05 13:36:28,224.0
156,Jakarta tourist attractions,2024-09-17 15:38:28,406.0
156,Babakan Siliwangi City Forest Path Bandung entrance fee,2024-05-01 06:45:28,
156,bahari near me,2025-03-11 17:04:28,409.0
156,Sanghyang Heuleut entrance fee,2024-08-07 18:39:28,300.0
156,budaya near me,2025-04-11 01:36:28,348.0
157,Ciwangun Indah Camp Official entrance fee,2025-02-18 11:48:28,
157,Things to do in Surabaya,2024-09-03 20:09:28,
157,Jakarta tourist attractions,2025-03-28 03:24:28,
157,Top rated budaya,2024-09-01 15:21:28,373.0
157,Best bahari,2024-12-02 16:42:28,
158,Pantai Kukup reviews,2024-10-03 01:01:28,153.0
158,Top rated taman hiburan,2024-09-13 07:02:28,
158,bahari near me,2024-09-29 18:08:28,
158,Things to do in Bandung,2024-04-27 07:32:28,
158,Jakarta tourist attractions,2025-01-13 16:24:28,326.0
158,How to get to Puspa Iptek Sundial,2024-08-10 06:44:28,
158,The Lost World Castle reviews,2024-08-28 10:48:28,114.0
158,How to get to Puncak Segoro,2025-03-05 23:21:28,169.0
158,Is Curug Tilu Leuwi Opat kid-friendly?,2024-04-22 15:52:28,246.0
158,Things to do in Yogyakarta,2025-03-20 20:31:28,
158,Photos of Kebun Tanaman Obat Sari Alam,2024-07-12 03:49:28,
158,Things to do in Bandung,2025-04-01 21:45:28,370.0
158,Gedung Agung Yogyakarta entrance fee,2024-07-27 02:21:28,113.0
159,Photos of Taman Pandanaran,2024-05-15 17:39:28,347.0
159,Things to do in Jakarta,2025-04-02 02:51:28,406.0
159,Photos of Taman Pintar Yogyakarta,2024-04-21 08:47:28,85.0
159,cagar alam near me,2024-12-20 13:48:28,
159,Bandung tourist attractions,2024-08-31 04:16:28,375.0
159,Is Mall Thamrin City kid-friendly?,2024-07-22 17:31:28,
159,Best tempat ibadah,2025-04-01 14:13:28,5.0
159,How to get to Pantai Maron,2024-08-09 10:48:28,363.0
159,House of Sampoerna reviews,2024-09-27 01:14:28,429.0
159,Photos of Perpustakaan Nasional,2024-07-06 21:25:28,70.0
159,How to get to Bangsal Pagelaran,2024-04-15 03:30:28,107.0
160,Is Patung Sura dan Buaya kid-friendly?,2024-10-26 05:17:28,
160,Top rated pusat perbelanjaan,2024-08-20 19:56:28,162.0
160,Best bahari,2024-10-22 17:45:28,171.0
160,How to get to Desa Wisata Gamplong,2025-01-09 08:16:28,134.0
160,Top rated tempat ibadah,2024-09-12 13:20:28,64.0
160,Best tempat ibadah,2024-11-23 01:37:28,316.0
160,Things to do in Semarang,2025-01-22 12:11:28,338.0
161,Museum Gedung Sate reviews,2024-09-17 23:43:28,258.0
161,How to get to Istana Negara Republik Indonesia,2024-09-21 06:44:28,
161,Photos of Pantai Cipta,2024-04-27 19:11:28,350.0
161,Best cagar alam,2024-05-13 09:59:28,197.0
161,Photos of Curug Luhur Waterfall,2025-03-28 07:57:28,315.0
161,bahari near me,2025-03-11 10:18:28,
161,Is Air Terjun Kali Pancur kid-friendly?,2024-12-09 05:47:28,360.0
161,Best tempat ibadah,2024-05-03 05:02:28,361.0
161,Photos of Wisata Eling Bening,2024-04-14 07:54:28,
161,Museum Joang 45 entrance fee,2025-03-06 15:12:28,
161,Is Kawasan Wisata Sosrowijayan kid-friendly?,2024-04-24 16:40:28,
162,Top rated bahari,2024-12-04 19:20:28,264.0
162,Taman Hutan Raya Ir. H. Djuanda reviews,2024-08-13 08:28:28,
162,How to get to Masjid Agung Ungaran,2025-03-12 23:11:28,380.0
162,Best taman hiburan,2025-01-03 22:37:28,
162,budaya near me,2024-05-09 08:00:28,
162,Photos of Lembang Park & Zoo,2025-03-24 03:07:28,239.0
162,Jembatan Biru Ambarawa reviews,2025-01-19 17:24:28,378.0
162,How to get to Museum Benteng Vredeburg Yogyakarta,2024-06-20 01:23:28,88.0
162,Yogyakarta tourist attractions,2024-04-16 20:08:28,
162,How to get to Taman Miniatur Kereta Api,2024-09-29 03:38:28,
162,Tugu Pal Putih Jogja reviews,2024-12-14 03:46:28,103.0
162,Top rated tempat ibadah,2025-02-08 23:55:28,244.0
162,Is Umbul Sidomukti kid-friendly?,2024-06-24 22:54:28,
163,How to get to Curug Luhur Waterfall,2024-11-15 04:44:28,315.0
163,Photos of Candi Ratu Boko,2025-01-01 11:28:28,179.0
163,How to get to Setu Babakan,2024-11-26 05:07:28,
163,Museum Barli reviews,2024-05-07 23:21:28,255.0
163,Kidzania entrance fee,2024-06-05 14:37:28,19.0
163,Ciputra Waterpark reviews,2024-09-10 01:07:28,410.0
163,Things to do in Semarang,2025-03-18 06:10:28,10.0
163,budaya near me,2025-02-16 09:47:28,265.0
164,pusat perbelanjaan near me,2025-02-11 19:14:28,
164,Photos of Air Terjun Sri Gethuk,2024-06-03 07:10:28,
164,Things to do in Jakarta,2024-09-09 09:18:28,
164,Yogyakarta tourist attractions,2024-08-26 12:58:28,
164,cagar alam near me,2024-07-15 18:52:28,
164,Surabaya tourist attractions,2025-03-12 08:08:28,342.0
164,Alun Alun Selatan Yogyakarta reviews,2025-03-09 16:28:28,
164,Is La Kana Chapel kid-friendly?,2024-04-20 15:05:28,377.0
164,Yogyakarta tourist attractions,2024-05-01 23:01:28,323.0
164,How to get to Pantai Parangtritis,2025-03-11 14:17:28,177.0
164,Top rated cagar alam,2024-10-12 17:09:28,
164,Top rated bahari,2024-11-02 02:30:28,290.0
164,Candi Borobudur reviews,2024-06-05 19:00:28,170.0
164,cagar alam near me,2024-07-08 08:57:28,113.0
165,Is Curug Luhur Waterfall kid-friendly?,2024-08-29 04:26:28,315.0
165,Best bahari,2025-03-13 07:26:28,94.0
165,Top rated budaya,2024-09-25 19:40:28,
165,Things to do in Bandung,2024-12-13 00:45:28,
165,Best budaya,2024-10-01 20:09:28,
165,Best budaya,2025-01-27 10:38:28,
165,Is Bukit Bintang Yogyakarta kid-friendly?,2024-12-06 15:49:28,
165,Top rated pusat perbelanjaan,2025-02-17 20:55:28,31.0
165,pusat perbelanjaan near me,2025-03-17 10:07:28,
165,Photos of Taman Tabanas,2024-12-06 15:26:28,383.0
166,Is Glamping Lakeside Rancabali kid-friendly?,2024-05-27 08:45:28,321.0
166,Mall Thamrin City entrance fee,2024-08-05 17:42:28,81.0
166,Top rated cagar alam,2024-09-08 14:58:28,93.0
166,How to get to Curug Cipanas,2024-11-20 04:09:28,
166,Best cagar alam,2024-12-23 06:41:28,108.0
166,Things to do in Jakarta,2025-03-24 17:25:28,53.0
166,Yogyakarta tourist attractions,2024-09-27 20:35:28,
166,Goa Rancang Kencono reviews,2024-08-09 13:43:28,148.0
166,Lawangwangi Creative Space entrance fee,2025-03-01 12:45:28,241.0
167,Gua Belanda reviews,2024-08-13 08:47:28,235.0
167,Watu Lumbung entrance fee,2025-03-04 13:50:28,
167,Is Lembang Park & Zoo kid-friendly?,2024-11-02 23:57:28,239.0
167,Photos of Puspa Iptek Sundial,2025-03-12 12:57:28,
167,Best cagar alam,2024-11-27 16:11:28,421.0
167,Semarang tourist attractions,2024-11-08 03:38:28,
167,Margasatwa Muara Angke reviews,2024-10-28 13:28:28,67.0
167,Best taman hiburan,2024-05-25 10:21:28,
167,How to get to Pantai Ngobaran,2024-10-23 05:46:28,155.0
168,Best taman hiburan,2024-08-02 06:48:28,425.0
168,Top rated tempat ibadah,2024-09-27 23:15:28,312.0
168,Photos of Gereja Tiberias Indonesia Bandung,2024-05-21 06:53:28,
168,pusat perbelanjaan near me,2024-09-08 00:03:28,
168,Is Masjid Istiqlal kid-friendly?,2024-08-18 13:25:28,
168,Best cagar alam,2025-02-26 11:09:28,
168,Best pusat perbelanjaan,2025-03-28 07:59:28,199.0
168,Things to do in Jakarta,2024-06-07 01:12:28,401.0
168,How to get to Museum Joang 45,2024-06-28 22:11:28,50.0
168,Photos of Museum Macan (Modern and Contemporary Art in Nusantara),2024-09-19 03:46:28,39.0
168,How to get to Hutan Kota Srengseng,2024-09-22 12:15:28,
168,Taman Flora Bratang Surabaya entrance fee,2024-08-04 06:48:28,436.0
169,Photos of Masjid Pusdai,2024-04-16 22:01:28,
169,Kawah Rengganis Cibuni entrance fee,2024-05-19 07:50:28,319.0
169,Panama Park 825 entrance fee,2024-08-25 19:55:28,
169,Top rated bahari,2024-05-12 13:09:28,10.0
169,Photos of Monumen Jalesveva Jayamahe,2024-12-16 17:25:28,
169,Curug Batu Templek entrance fee,2024-06-19 15:10:28,263.0
169,Gedung Sate reviews,2024-07-15 15:12:28,213.0
169,pusat perbelanjaan near me,2024-05-01 21:15:28,176.0
169,Things to do in Jakarta,2024-09-11 09:43:28,
170,Taman Ismail Marzuki reviews,2024-12-29 14:06:28,
170,Photos of Pantai Cipta,2025-01-07 00:07:28,
170,Things to do in Semarang,2024-11-13 22:05:28,109.0
170,Is Bukit Lintang Sewu kid-friendly?,2025-02-22 03:49:28,
170,Kebun Binatang Bandung entrance fee,2024-06-27 05:31:28,
170,How to get to Hutan Kota Srengseng,2024-07-30 17:30:28,
170,Top rated tempat ibadah,2024-10-04 12:34:28,
171,Photos of La Kana Chapel,2024-05-02 06:47:28,377.0
171,"How to get to Bukit Paralayang, Watugupit",2024-12-18 16:15:28,161.0
171,Things to do in Jakarta,2025-03-26 08:25:28,
171,Best budaya,2024-11-06 18:01:28,
171,Photos of Museum Gedung Sate,2024-11-03 03:40:28,
171,How to get to Kampung Batu Malakasari,2024-11-20 06:11:28,
171,How to get to Museum De Javasche Bank,2024-05-10 19:09:28,415.0
171,Lembang Park & Zoo entrance fee,2024-11-06 07:23:28,
171,Kawasan Punclut reviews,2024-09-03 13:25:28,226.0
171,budaya near me,2024-09-15 08:45:28,105.0
171,How to get to Pantai Drini,2024-09-15 22:19:28,
171,How to get to Pesona Nirwana Waterpark & Cottages,2024-11-12 06:58:28,
172,Things to do in Semarang,2024-09-25 13:22:28,
172,Saung Angklung Mang Udjo reviews,2025-03-29 05:29:28,325.0
172,Things to do in Bandung,2025-03-02 22:19:28,14.0
172,Pantai Ngrawe (Mesra) reviews,2024-09-23 20:00:28,154.0
172,Photos of Taman Hiburan Rakyat,2025-03-10 08:28:28,431.0
172,Best budaya,2024-05-27 05:01:28,166.0
173,Is Pantai Jogan kid-friendly?,2025-01-15 02:06:28,
173,Is Museum Kebangkitan Nasional kid-friendly?,2024-11-18 20:02:28,
173,Things to do in Jakarta,2024-09-28 19:35:28,272.0
173,Things to do in Yogyakarta,2024-05-01 21:47:28,
173,Things to do in Semarang,2024-09-15 19:23:28,393.0
173,taman hiburan near me,2024-07-24 18:40:28,326.0
173,Top rated cagar alam,2024-04-18 05:40:28,
174,How to get to Tektona Waterpark,2024-12-12 16:04:28,
174,Photos of Pantai Sundak,2024-08-20 06:07:28,181.0
174,Photos of Kebun Binatang Ragunan,2024-05-25 10:57:28,7.0
174,How to get to Orchid Forest Cikole,2024-07-25 11:50:28,
174,Is Taman Balai Kota Bandung kid-friendly?,2024-10-09 09:37:28,236.0
174,Surabaya tourist attractions,2024-08-22 10:33:28,
174,Surabaya tourist attractions,2025-03-01 10:55:28,
174,Yogyakarta tourist attractions,2024-09-23 09:08:28,250.0
174,Photos of Sam Poo Kong Temple,2024-10-16 03:18:28,339.0
174,Is Teras Cikapundung BBWS kid-friendly?,2024-11-22 21:05:28,254.0
175,Kawah Putih reviews,2024-11-15 12:12:28,218.0
175,Top rated pusat perbelanjaan,2024-12-23 11:48:28,2.0
175,Batununggal Indah Club entrance fee,2024-10-20 04:58:28,296.0
175,Best cagar alam,2024-07-07 02:48:28,417.0
175,Surabaya tourist attractions,2025-03-09 18:29:28,
175,Dusun Bambu entrance fee,2024-10-07 05:28:28,
175,Best cagar alam,2025-01-02 20:57:28,
175,Top rated pusat perbelanjaan,2024-07-24 07:43:28,
176,Best bahari,2025-03-29 12:15:28,
176,Best cagar alam,2025-01-07 22:31:28,
176,Top rated tempat ibadah,2025-01-25 17:44:28,362.0
176,Yogyakarta tourist attractions,2024-04-29 19:47:28,
176,How to get to Candi Gedong Songo,2025-03-23 19:34:28,335.0
176,Things to do in Semarang,2024-08-19 09:52:28,64.0
176,cagar alam near me,2024-08-20 10:51:28,265.0
176,How to get to Bukit Moko,2025-01-05 23:46:28,232.0
176,Is Sunrise Point Cukul kid-friendly?,2024-12-24 03:15:28,305.0
176,Photos of Air Terjun Sri Gethuk,2024-08-31 18:08:28,192.0
176,Semarang tourist attractions,2024-05-30 08:33:28,
176,How to get to Pantai Congot,2025-01-22 10:50:28,210.0
176,Best cagar alam,2024-04-14 21:12:28,74.0
177,Best taman hiburan,2024-08-01 02:47:28,384.0
177,Things to do in Yogyakarta,2024-05-07 14:55:28,74.0
177,Candi Borobudur reviews,2025-01-20 22:48:28,
177,Semarang tourist attractions,2025-03-13 04:34:28,
177,Top rated bahari,2025-03-01 21:06:28,182.0
177,How to get to Danau Rawa Pening,2025-03-03 10:14:28,362.0
177,bahari near me,2024-11-20 14:31:28,
177,How to get to Balai Kota Surabaya,2024-11-13 05:15:28,426.0
177,Best taman hiburan,2024-09-18 03:02:28,86.0
177,bahari near me,2024-07-02 17:50:28,
177,Top rated tempat ibadah,2024-06-15 13:43:28,183.0
177,cagar alam near me,2024-08-25 14:07:28,
177,"Is Bukit Paralayang, Watugupit kid-friendly?",2024-05-12 13:13:28,161.0
178,Things to do in Semarang,2024-07-30 06:12:28,
178,Is Taman Kupu-Kupu Cihanjuang kid-friendly?,2024-11-04 05:58:28,326.0
178,Things to do in Surabaya,2024-05-21 07:42:28,55.0
178,Things to do in Bandung,2024-08-08 10:43:28,285.0
178,Best cagar alam,2025-03-15 05:20:28,
178,Things to do in Yogyakarta,2024-10-28 19:36:28,
178,Semarang tourist attractions,2024-10-06 15:11:28,231.0
178,Photos of Kampung Wisata Sosro Menduran,2024-04-14 13:56:28,101.0
178,Photos of Wisata Mangrove Tapak,2024-07-22 08:01:28,349.0
178,Top rated bahari,2024-12-26 05:38:28,
178,Top rated cagar alam,2024-08-16 04:30:28,372.0
178,Taman Vanda reviews,2024-07-10 11:00:28,
178,Surabaya tourist attractions,2024-11-20 23:37:28,393.0
179,Yogyakarta tourist attractions,2024-11-29 21:45:28,
179,Things to do in Surabaya,2025-04-02 04:03:28,28.0
179,Photos of Lereng Anteng Panoramic Coffee Place,2024-07-16 17:39:28,301.0
179,Klenteng Sanggar Agung entrance fee,2024-06-15 20:51:28,
179,Is Monumen Selamat Datang kid-friendly?,2024-08-15 02:57:28,44.0
179,Things to do in Yogyakarta,2024-10-14 12:28:28,
179,tempat ibadah near me,2024-07-27 01:31:28,261.0
179,Top rated bahari,2024-06-12 18:32:28,
179,Best pusat perbelanjaan,2024-11-11 15:13:28,127.0
179,Best taman hiburan,2025-03-19 22:53:28,278.0
179,Top rated budaya,2024-04-25 06:05:28,78.0
180,How to get to Gedung Agung Yogyakarta,2024-04-30 22:54:28,113.0
180,How to get to Bukit Jamur,2024-09-09 02:51:28,322.0
180,budaya near me,2024-06-17 21:03:28,
180,Things to do in Yogyakarta,2024-08-08 00:51:28,59.0
180,How to get to Pantai Glagah,2024-08-22 08:55:28,
180,How to get to Selasar Sunaryo Art Space,2025-03-23 06:14:28,253.0
180,Things to do in Bandung,2024-10-07 08:26:28,
180,Goa Rancang Kencono reviews,2025-02-03 15:24:28,148.0
180,Things to do in Surabaya,2024-08-14 10:17:28,268.0
180,Kebun Bibit Wonorejo entrance fee,2025-02-25 02:53:28,
180,How to get to Patung Buddha Empat Rupa,2024-06-12 23:51:28,427.0
180,Bandung tourist attractions,2024-11-24 17:45:28,
181,Things to do in Yogyakarta,2025-02-08 13:50:28,
181,Photos of Jembatan Kota Intan,2024-05-09 05:11:28,16.0
181,Flower Farm Setiya Aji entrance fee,2024-06-23 16:43:28,391.0
181,How to get to Kampung Cina,2024-09-29 01:47:28,52.0
181,Photos of GunungTangkuban perahu,2025-02-22 16:29:28,211.0
181,Is Bunker Kaliadem Merapi kid-friendly?,2025-01-16 21:28:28,141.0
181,Best cagar alam,2025-03-05 23:07:28,338.0
181,Top rated pusat perbelanjaan,2024-11-13 05:46:28,170.0
181,Best pusat perbelanjaan,2025-02-14 00:50:28,
182,Sea World entrance fee,2024-12-19 13:16:28,27.0
182,bahari near me,2024-05-02 00:38:28,6.0
182,Pantai Ngrawe (Mesra) reviews,2024-10-21 19:59:28,154.0
182,Best budaya,2024-08-07 11:29:28,
182,Bandung tourist attractions,2024-10-30 06:13:28,
182,How to get to Observatorium Bosscha,2025-02-21 04:56:28,309.0
182,taman hiburan near me,2025-02-10 21:07:28,90.0
182,Photos of Wisata Batu Kuda,2024-08-19 11:37:28,256.0
182,Is Situ Cileunca kid-friendly?,2024-07-16 06:23:28,304.0
182,How to get to Museum Bahari Jakarta,2025-01-30 09:44:28,41.0
182,How to get to Dago Dreampark,2025-01-20 06:56:28,224.0
182,The Great Asia Africa entrance fee,2024-07-20 12:17:28,231.0
182,Is Jembatan Merah kid-friendly?,2024-05-11 17:49:28,414.0
183,Things to do in Semarang,2024-11-15 02:23:28,
183,Surabaya tourist attractions,2025-04-08 09:08:28,
183,Jakarta tourist attractions,2024-08-27 17:56:28,
183,Museum Macan (Modern and Contemporary Art in Nusantara) reviews,2024-04-26 17:27:28,
183,Pasar Petak Sembilan entrance fee,2024-07-31 03:53:28,68.0
183,Bandung tourist attractions,2024-11-10 00:04:28,
183,How to get to Gua Maria Kerep Ambarawa,2024-05-16 12:23:28,372.0
183,How to get to Taman Budaya Yogyakarta,2025-03-02 09:51:28,
184,Photos of Gunung Papandayan,2024-11-01 23:29:28,
184,Bandung tourist attractions,2024-04-17 10:55:28,87.0
184,Best tempat ibadah,2025-03-04 02:44:28,94.0
184,Pantai Depok Jogja entrance fee,2024-12-05 12:34:28,180.0
184,Yogyakarta tourist attractions,2024-08-31 17:32:28,417.0
184,Things to do in Jakarta,2024-10-23 07:02:28,
184,Pelabuhan Marina entrance fee,2024-04-28 16:54:28,
184,cagar alam near me,2024-10-10 21:37:28,
184,Semarang tourist attractions,2024-06-10 10:38:28,
184,Top rated bahari,2024-10-27 07:26:28,
185,Curug Cipanas entrance fee,2025-01-29 16:20:28,275.0
185,Photos of Pulau Semak Daun,2025-04-09 18:16:28,46.0
185,Yogyakarta tourist attractions,2024-07-29 13:00:28,8.0
185,Is Balai Kota Surabaya kid-friendly?,2024-09-15 00:44:28,426.0
185,Things to do in Surabaya,2025-02-11 18:27:28,299.0
185,budaya near me,2024-06-05 06:46:28,147.0
186,taman hiburan near me,2024-11-11 21:02:28,
186,Is Bukit Bintang Yogyakarta kid-friendly?,2024-05-01 02:45:28,112.0
186,Top rated taman hiburan,2025-04-08 08:34:28,56.0
186,Pantai Baruna entrance fee,2024-07-03 16:25:28,
186,Keraton Surabaya entrance fee,2025-02-04 01:57:28,416.0
187,taman hiburan near me,2024-04-30 21:27:28,238.0
187,Semarang tourist attractions,2024-04-25 07:47:28,
187,Top rated cagar alam,2024-12-18 22:46:28,50.0
187,budaya near me,2025-02-02 06:59:28,
187,How to get to Taman Vanda,2024-09-23 00:52:28,
187,Things to do in Jakarta,2024-05-28 14:17:28,437.0
187,Top rated budaya,2024-08-21 10:48:28,110.0
187,Photos of Jembatan Kota Intan,2024-05-19 22:28:28,
