,Place_Id,Place_Name,Description,Category,City,Price,Rating,Coordinate,Lat,Long,Tags,Clean_Description
355,356,Saloka Theme Park,"SALOKA hadir sebagai taman rekreasi terbesar di Tengah Jawa yang masuk dalam daftar destinasi wisata Pesona Indonesia, serta mengusung konsep kearifan lokal berdasarkan legenda rakyat Baru Klinthing.",Taman Hiburan,Semarang,150000,4.4,"{'lat': -7.280726200000001, 'lng': 110.4595539}",-728.073,1.104.596,"['saloka', 'klinthing', 'arif']",saloka hadir bagai taman rekreasi besar tengah jawa masuk daftar destinasi wisata pesona indonesia usung konsep arif lokal dasar legenda rakyat baru klinthing
356,357,Wisata Alam Wana Wisata Penggaron,"Berada sekitar 2 KM dari Kota Ungaran atau sekitar 18 KM dari Kota Semarang, Kawasan Wana Wisata Penggaron secara administratif berada di Desa Susukan, Kecamatan Ungaran, Kabupaten semarang. Area ini merupakan salah satu hutan binaan Kesatuan Bisnis Mandiri Wisata, Benih dan Usaha Lain (KBM WBU I) Perum Perhutani Unit I Jateng. Wana Wisata Penggaron atau Wisata Alam Wana Wisata Penggaron merupakan sebuah tempat wisata hutan yang bisa anda gunakan untuk berlibur bersama keluarga anda, salah satunya untuk camping. Tempat ini banyak di jadikan sebagai tempat untuk camping atau berlibur oleh masyarakat Semarang. Wana Wisata Penggaron sebuah hutan yang eksotis, sayangnya surga di kota semarang ini jarang tersentuh mata. Bagi pengunjung yang bertanya kepada penjaga loket, dengan jawaban yang sederhana dan apa adanya â€œhutan biasa yang sering dipake kemah, tidak ada yang istimewaâ€, tentunya akan merasa kecewa.",Cagar Alam,Semarang,10000,4.1,"{'lat': -7.115796899999999, 'lng': 110.4217966}",-71.158,1.104.218,"['penggaron', 'wana', 'hutan']",2 km kota ungar 18 km kota semarang kawasan wana wisata penggaron cara administratif desa susu camat ungar kabupaten semarang area rupa salah satu hutan bina satu bisnis mandiri wisata benih usaha kbm wbu i perum hutan unit i jateng wana wisata penggaron wisata alam wana wisata penggaron rupa buah tempat wisata hutan libur sama keluarga salah satu camping tempat banyak jadi bagai tempat camping libur masyarakat semarang wana wisata penggaron buah hutan eksotis sayang surga kota semarang jarang sentuh mata unjung tanya jaga loket jawab sederhana apa hutan biasa sering dipake kemah istimewa rasa kecewa
357,358,Masjid Kapal Semarang,"Masjid Safinatun Najah atau pengunjung biasa menyebutnya dengan Masjid Kapal Semarang kini menjadi wisata religi yang ramai dikunjungi saat bulan Ramadan. Masjid yang berlokasi di berlokasi di Jalan Kyai Padak, Podorejo, Kec. Ngaliyan, Kota Semarang mulai ramai didatangi pengunjung saat menjelang buka puasa. Umumnya tujuan utama mereka yang datang kesini untuk beribadah, selain itu juga ada yang berburu foto serta berkuliner di sekitar kawasan masjid.",Tempat Ibadah,Semarang,0,4.1,"{'lat': -7.018778199999999, 'lng': 110.2937134}",-701.878,1.102.937,"['masjid', 'ramai', 'datang']",masjid safinatun najah unjung biasa sebut masjid kapal semarang kini jadi wisata religi ramai kunjung bulan ramadan masjid lokasi lokasi jalan kyai padak podorejo kec ngaliyan kota semarang mulai ramai datang unjung jelang buka puasa umum tuju utama datang kesini ibadah buru foto kuliner kawasan masjid
358,359,Taman Bunga Celosia,"Wisata Semarang menawarkan berbagai tempat wisata menarik. Salah satunya yaitu berkunjung ke Taman Bunga Celosia Bandungan. Lokasinya berada di kaki Gunung Ungaran, Semarang. Menawarkan pemandangan sekitar yang alami dengan panorama pegunungan Ungaran merupakan daya tarik utama taman rekreasi ini. Begitu sampai di sini area parkir yang luas langsung menyambut dan tak ketinggalan gapura selamat datang. Sepanjang perjalanan menuju ke loket tiket, terdapat pagar berbentuk pensil raksasa warna warni. Sebagai tambahan di sekitar pagar terdapat bunga warna-warni yang menghiasi perjalanan menuju loket masuk.",Cagar Alam,Semarang,25000,4.3,"{'lat': -7.225504099999998, 'lng': 110.3463166}",-72.255,1.103.463,"['loket', 'pagar', 'ungar']",wisata semarang tawar bagai tempat wisata tarik salah satu kunjung taman bunga celosia bandung lokasi kaki gunung ungar semarang tawar pandang alami panorama gunung ungar rupa daya tarik utama taman rekreasi sini area parkir luas langsung sambut tak tinggal gapura selamat datang panjang jalan tuju loket tiket pagar bentuk pensil raksasa warna warni bagai tambah pagar bunga warnawarni hias jalan tuju loket masuk
359,360,Air Terjun Kali Pancur,"Kali Pancur Getasan merupakan kawasan wisata alam Air Terjun Kali Pancur ini berada di Desa Nogosaren, Kecamatan Getasan, Kabupaten Semarang, sekitar 14 km sebelah barat Kota Salatiga. Untuk menuju ke lokasi objek wisata ini tidak ada sarana transportasi umum, jadi harus membawa kendaraan sendiri.",Cagar Alam,Semarang,5000,4.1,"{'lat': -7.358096300000001, 'lng': 110.4210681}",-73.581,1.104.211,"['pancur', 'getas', 'kali']",kali pancur getas rupa kawasan wisata alam air terjun kali pancur desa nogosaren camat getas kabupaten semarang 14 km belah barat kota salatiga tuju lokasi objek wisata sarana transportasi umum jadi bawa kendara sendiri
360,361,Wisata Kampung Krisan Clapar,"Wisata Kampung Krisan Gemah Ripah di Dusun Clapar Desa Duren Kecamatan Bandungan Kabupaten Semarang bisa jadi altenatif liburan. Di tempat ini terhampar kebun bunga warna warni yang memesona. Itu adalah kompleks wisata perkebunan bunga krisan beragam varietas. Setidaknya ada 20 varietas yang dikembangkan oleh Kelompok Tani Gemah Ripah sejak dua tahun terakhir ini. Dan objek tersebut mulai dibuka untuk umum sebagai jujukan wisatawan pada 6 November 2016. Di atas lahan terasering seluas sekitar 12 hektar itu, Anda bakal diajak berkeliling di kebun bunga krisan yang khusus untuk kunjungan wisatawan di luasan lahan 6,5 hektar. Setidaknya ada 3 kebun yang disiapkan pihak pengelola untuk pengunjung.",Taman Hiburan,Semarang,10000,4.1,"{'lat': -7.214158199999999, 'lng': 110.3769541}",-721.416,110.377,"['krisan', 'kebun', 'bunga']",wisata kampung krisan gemah ripah dusun clapar desa duren camat bandung kabupaten semarang jadi altenatif libur tempat hampar kebun bunga warna warni pesona kompleks wisata kebun bunga krisan agam varietas 20 varietas kembang kelompok tani gemah ripah sejak tahun akhir objek sebut mulai buka umum bagai juju wisatawan 6 november 2016 atas lahan terasering luas 12 hektar bakal ajak keliling kebun bunga krisan khusus kunjung wisatawan luas lahan 65 hektar 3 kebun siap pihak kelola unjung
361,362,Danau Rawa Pening,"Rawa Pening (pening adalah salah satu varian bahasa Jawa dari kata ""wening"" yang artinya hening, tenang, damai) (bahasa Jawa: ê¦«ê¦®â€‹ê¦¥ê¦¼ê¦¤ê¦¶ê¦, translit. Rawa Pening) adalah danau alam di Kabupaten Semarang, Jawa Tengah. Dengan luas 2.670 hektare ia menempati wilayah Kecamatan Ambarawa, Bawen, Tuntang, dan Banyubiru.Rawa Pening terletak di cekungan terendah lereng Gunung Merbabu, Gunung Telomoyo, dan Gunung Ungaran. Danau ini dangkal dan menjadi hulu bagi Sungai Tuntang.",Cagar Alam,Semarang,15000,4.4,"{'lat': -7.2854929, 'lng': 110.4321671}",-728.549,1.104.322,"['pening', 'tuntang', 'rawa']",rawa pening pening salah satu varian bahasa jawa kata wening arti hening tenang damai bahasa jawa translit rawa pening danau alam kabupaten semarang jawa tengah luas 2670 hektare tempat wilayah camat ambarawa bawen tuntang banyubirurawa pening letak cekung rendah lereng gunung merbabu gunung telomoyo gunung ungar danau dangkal jadi hulu sungai tuntang
362,363,Pantai Maron,"Pantai Maron (bahasa Jawa: ê¦¥ê¦±ê¦¶ê¦±ê¦¶ê¦‚â€‹ê¦©ê¦«ê¦ºê¦´ê¦¤ê§€, translit. Pasisir Maron) yang terletak di sebelah barat Semarang, tepatnya di sekitar muara Sungai Silandak ini, bisa ditempuh dari dua tempat, yaitu dari Bandara Ahmad Yani atau dari Perumahan Graha Padma, Krapyak. Kira-kira berjarak 3 km dari jalan raya kita sudah bisa sampai di lokasi. Jika menggunakan kendaraan bisa ditempuh sekitar 10 menit. Namun jika ingin jalan kaki, dari ujung perumahan Graha Padma saja bisa memakan waktu 30 menit.\nNama Maron sendiri konon karena pantai ini masih merupakan milik Penerbangan TNI Angkatan Darat (Penerbad), karena merah maroon merupakan warna khas baret Penerbad, maka pantai ini disebut Pantai Maron. Memang kurang jelas siapa yang mengelola Pantai Maron. Yang jelas setiap masuk pantai Maron kita cukup membayar 2 ribu rupiah, untuk biaya parkir.\nJika berkunjung ke Pantai Maron pada Sabtu Sore, Minggu Pagi, Minggu Sore, atau hari-hari libur, bisa dipastikan banyak wisatawan dari area Semarang maupun luar kota. Bahkan bisa dikatakan tidak kalah dari jumlah pelancong di Parangtritis, Yogyakarta ataupun Kuta, Bali. Hampir setiap sudut pantai dan warung-warung di tepi pantai penuh oleh pengunjung.",Bahari,Semarang,5000,3.4,"{'lat': -6.9545687, 'lng': 110.3600951}",-695.457,1.103.601,"['maron', 'pantai', 'bad']",pantai maron bahasa jawa translit pasisir maron letak belah barat semarang tepat muara sungai silandak tempuh tempat bandara ahmad yani rumah graha padma krapyak kirakira jarak 3 km jalan raya lokasi kendara tempuh 10 menit jalan kaki ujung rumah graha padma makan waktu 30 menitnnama maron sendiri konon pantai rupa milik terbang tni angkat darat bad merah maroon rupa warna khas baret bad pantai sebut pantai maron memang kurang jelas siapa kelola pantai maron jelas tiap masuk pantai maron cukup bayar 2 ribu rupiah biaya parkirnjika kunjung pantai maron sabtu sore minggu pagi minggu sore harihari libur banyak wisatawan area semarang maupun luar kota bahkan kata kalah jumlah lancong parangtritis yogyakarta kuta bal hampir tiap sudut pantai warungwarung tepi pantai penuh unjung
363,364,Water Blaster Bukit Candi Golf,"Buat kamu yang bingung mau rekreasi kemana di Semarang, langsung saja ke Water Blaster Semarang. Waterpark yang menyediakan banyak permainan dan atraksi seru yang semuanya layak untuk dicoba. Dengan total lebih dari 20 wahana air yang siap memberikan pengalaman seru buat pecinta tantangan wahana air. Bendulan, Blaster Warior, Jungle Tree, Great Wall sedikit dari puluhan wahana lain yang bisa dimainkan. Tentu semua ditunjang dengan fasilitas yang lengkap seperti Gazebo, Family Gazebo, Vip Court, dll semua ada untuk menambah kenyamanan setiap pengunjung yang akan bermain di Waterpark kota lumpia ini.",Taman Hiburan,Semarang,80000,4.2,"{'lat': -7.0218894, 'lng': 110.4383345}",-702.189,1.104.383,"['blaster', 'semua', 'wahana']",buat kamu bingung mau rekreasi mana semarang langsung water blaster semarang waterpark sedia banyak main atraksi seru semua layak coba total lebih 20 wahana air siap beri alam seru buat cinta tantang wahana air bendul blaster warior jungle tree great wall sedikit puluh wahana main semua tunjang fasilitas lengkap gazebo family gazebo vip court semua tambah nyaman tiap unjung main waterpark kota lumpia
364,365,Waduk Jatibarang,"Waduk Jatibarang merupakan sebuah waduk yang berada di Kota Semarang. Pembangunan waduk ini selesai setelah sekitar empat tahun pembangunan dan memulai proses pengisian air pada tanggal 5 Mei 2014 bertepatan dengan Hari Air Dunia Ke-22 oleh Menteri Pekerjaan Umum Djoko Kirmanto bersama Gubernur Jawa Tengah Ganjar Pranowo dan Kepala Balai Besar Wilayah Sungai Pemali Juwana Imam Santoso.\nWaduk Jatibarang mulai resmi beroperasi pada 11 Mei 2015. Peresmian tersebut dilakukan oleh Direktur Jenderal Sumber Daya Air Kementerian Pekerjaan Umum dan Perumahan Rakyat, Mudjiadi bertepatan dengan peringatan Hari Air Dunia Ke-23 Tingkat Provinsi Jawa Tengah.\nWaduk Jatibarang mempunyai daya tampung 20,4 juta meter kubik . Selain untuk mengatasi masalah banjir, juga menjadi salah satu destinasi wisata Semarang karena di tengah waduk ini terdapat pulau kecil yang di dalamnya terdapat objek wisata lain yaitu Goa Kreo.",Cagar Alam,Semarang,2500,4.3,"{'lat': -7.0370499, 'lng': 110.3477586}",-703.705,1.103.478,"['waduk', 'jatibarang', 'air']",waduk jatibarang rupa buah waduk kota semarang bangun waduk selesai empat tahun bangun mulai proses isi air tanggal 5 mei 2014 tepat hari air dunia ke22 menteri kerja umum djoko kirmanto sama gubernur jawa tengah ganjar pranowo kepala balai besar wilayah sungai pemali juwana imam santosonwaduk jatibarang mulai resmi operasi 11 mei 2015 resmi sebut laku direktur jenderal sumber daya air menteri kerja umum rumah rakyat mudjiadi tepat ingat hari air dunia ke23 tingkat provinsi jawa tengahnwaduk jatibarang punya daya tampung 204 juta meter kubik atas masalah banjir jadi salah satu destinasi wisata semarang tengah waduk pulau kecil objek wisata goa kreo
365,366,Tirto Argo Siwarak,"Kolam Renang Tirto Argo Siwarak, merupakan kolam renang yang berada di Ungaran. Keberadaannya yang dekat dengan Kota Semarang menjadikan tempat wisata ini cukup populer. Bahkan, tidak jarang wisatawan Semarang dan sekitarnya datang berkunjung. Hadir dengan kolam renang dan taman rekreasi sederhana, justru menjadi daya tarik tersendiri. Terbukti, pengunjung yang datang tidak pernah surut. Bahkan, selalu ada pengunjung dan ramai ketika liburan.",Taman Hiburan,Semarang,20000,4.4,"{'lat': -7.132106000000001, 'lng': 110.394523}",-713.211,1.103.945,"['renang', 'kolam', 'bahkan']",kolam renang tirto argo siwarak rupa kolam renang ungar dekat kota semarang jadi tempat wisata cukup populer bahkan jarang wisatawan semarang datang kunjung hadir kolam renang taman rekreasi sederhana justru jadi daya tarik sendiri bukti unjung datang pernah surut bahkan selalu unjung ramai libur
366,367,Wisata Lereng Kelir,Wisata yang ada di kawasan gunung Kelir ini memang mulai populer sejak awal tahun 2021 dan para wisatawan kerap berbondong-bondong menuju kesana untuk meredam rasa penasaran tentang destinasi baru tersebut. Gunung Kelir memiliki ketinggian lebih dari 2000 mdpl dan wisata Lereng kelir berada diatas ketinggian mencapai 1384 mdpl dan 700mdpl Dari ketinggian tersebut membuat hampir seluruh kawasan kota Ambarawa bisa terlihat dan sebagian kecil wilayah Semarang selatan. Wisata gardu pandang Lereng Kelir memang bisa dikatakan lebih tinggi dari tempat wisata gardu pandang lainnya yang ada di Jawa Tengah.,Cagar Alam,Semarang,7000,4.3,"{'lat': -7.3126613, 'lng': 110.3746785}",-731.266,1.103.747,"['kelir', 'tinggi', 'gardu']",wisata kawasan gunung kelir memang mulai populer sejak awal tahun 2021 wisatawan kerap berbondongbondong tuju kesana redam rasa penasaran destinasi baru sebut gunung kelir milik tinggi lebih 2000 mdpl wisata lereng kelir atas tinggi capai 1384 mdpl 700mdpl tinggi sebut buat hampir seluruh kawasan kota ambarawa lihat kecil wilayah semarang selatan wisata gardu pandang lereng kelir memang kata lebih tinggi tempat wisata gardu pandang jawa tengah
367,368,Kampoeng Rawa,"Kampoeng Rawa (disebut juga Kampung Rawa) adalah objek wisata di Ambarawa, Jawa Tengah, yang terletak di sabuk hijau di sekitar Danau Rawa Pening. Dibuka pada Agustus 2012, tempat ini dimiliki dan dioperasikan oleh dua belas kelompok petani dan nelayan yang didanai oleh Artha Prima Credit Union. Kompleks tersebut dimaksudkan untuk mempengaruhi kesejahteraan petani dan melayani lokal disamping mempromosikan ekologi danau di wilayah tersebut. Fasilitasnya meliputi restoran mengapung, pendopo, pusat kerajinan, tempat memancing, dan dok. Pada hari libur, tempat ini dikunjungi oleh ratusan pengunjung. Kompleks ini disengketakan perizinannya karena dibangun di sabuk hijau dan kemungkinan dampak ekologinya.",Cagar Alam,Semarang,3000,4.5,"{'lat': -7.267539000000001, 'lng': 110.418076}",-726.754,1.104.181,"['rawa', 'sabuk', 'ekologi']",kampoeng rawa sebut kampung rawa objek wisata ambarawa jawa tengah letak sabuk hijau danau rawa pening buka agustus 2012 tempat milik operasi belas kelompok tani nelayan dana artha prima credit union kompleks sebut maksud pengaruh sejahtera tani layan lokal samping promosi ekologi danau wilayah sebut fasilitas liput restoran apung pendopo pusat rajin tempat pancing dok hari libur tempat kunjung ratus unjung kompleks sengketa izin bangun sabuk hijau mungkin dampak ekologi
368,369,Monumen Palagan Ambarawa,"Monumen Palagan Ambarawa adalah sebuah monumen yang terdapat di Ambarawa, Kabupaten Semarang.\nMonumen ini merupakan simbol untuk mengenang sejarah pertempuran Palagan Ambarawa pada tanggal 12 Desember - 15 Desember 1945 Ambarawa. Pasukan Sekutu yang terdesak dari Magelang mengadakan pengunduran ke Ambarawa, dan pasukan TKR yang dipimpin Kolonel Soedirman berhasil menghancurkan Sekutu pada tanggal 15 Desember 1945, di mana kini diperingati sebagai Hari Infanteri.Monumen Palagan Ambarawa dibangun pada tahun 1973 dan diresmikan pada 15 Desember 1974 oleh Presiden Soeharto. Gambaran singkat sejarah pertempuran bisa dilihat pada relief yang dibuat pada dinding Monumen Palagan Ambarawa.\nDi monumen ini Anda dapat menemukan peninggalan pemerintahan Jepang dan Belanda. Anda dapat melihat seragam para tentara Jepang dan Belanda, senjata perang, seragam tentara Indonesia, dan barang bersejarah lain. Untuk ukuran yang agak besar, Anda dapat menemukan beberapa tank kuno, kendaraa angkut personil dan meriam yang digunakan dalam pertempuran tersebut. Yang paling menarik adalah Anda dapat menemukan pesawat Mustang Belanda yang berhasil ditembak jatuh ke dalam Rawa Pening",Budaya,Semarang,7500,4.4,"{'lat': -7.259886099999998, 'lng': 110.4025602}",-725.989,1.104.026,"['ambarawa', 'palagan', 'desember']",monumen palagan ambarawa buah monumen ambarawa kabupaten semarangnmonumen rupa simbol kenang sejarah tempur palagan ambarawa tanggal 12 desember 15 desember 1945 ambarawa pasu sekutu desak magelang undur ambarawa pasu tkr pimpin kolonel soedirman hasil hancur sekutu tanggal 15 desember 1945 mana kini ingat bagai hari infanterimonumen palagan ambarawa bangun tahun 1973 resmi 15 desember 1974 presiden soeharto gambar singkat sejarah tempur lihat relief buat dinding monumen palagan ambarawandi monumen temu tinggal perintah jepang belanda lihat seragam tentara jepang belanda senjata perang seragam tentara indonesia barang sejarah ukur besar temu beberapa tank kuno kendaraa angkut personil meriam tempur sebut paling tarik temu pesawat mustang belanda hasil tembak jatuh rawa pening
369,370,Benteng Pendem,"Benteng Pendem Cilacap (bahasa Belanda: Kustbatterij op de Landtong te Cilacap), adalah benteng peninggalan Belanda di pesisir pantai Teluk Penyu kabupaten Cilacap, Jawa Tengah yang dibangun pada tahun 1861. Bangunan ini merupakan bekas markas pertahanan tentara Hindia Belanda yang dibangun di area seluas 6,5 hektare secara bertahap selama 18 tahun, dari tahun 1861 hingga 1879. Benteng pendem sempat tertutup tanah pesisir pantai dan tidak terurus. Benteng ini kemudian ditemukan dan mulai digali pemerintah Cilacap tahun 1986. Saat ini, pemerintah Kabupaten Cilacap menjadikan benteng ini sebagai tempat wisata sejarah",Budaya,Semarang,5000,4.2,"{'lat': -7.2706462, 'lng': 110.4103291}",-727.065,1.104.103,"['cilacap', 'benteng', '1861']",benteng pendem cilacap bahasa belanda kustbatterij op de landtong te cilacap benteng tinggal belanda pesisir pantai teluk penyu kabupaten cilacap jawa tengah bangun tahun 1861 bangun rupa bekas markas tahan tentara hindia belanda bangun area luas 65 hektare cara tahap lama 18 tahun tahun 1861 hingga 1879 benteng pendem sempat tutup tanah pesisir pantai urus benteng kemudian temu mulai gali perintah cilacap tahun 1986 perintah kabupaten cilacap jadi benteng bagai tempat wisata sejarah
370,371,Wisata Eling Bening,"Sebuah fasilitas wisata yang dikelola dengan cara modern, untuk menimbulkan kenikmatan berwisata seperti halnya yang diinginkan oleh anak-anak muda. Namun tetap menyatu dengan lingkungan, dengan keindahan alam. Tanpa melakukan kerusakan terhadap alam. Fasilitas wisata ini adalah wisata Eling Bening di perbukitan Ngrawan. Eling Bening sejatinya sebuah Restoran yang mengusung konsep wisata keluarga. Eling Bening menawarkan pemandangan alam yang sangat indah dengan view utama Rawa Pening. Keindahan itu disempurnakan lagi dengan adanya background Gunung Merbabu, Andong dan Telomoyo, yang terlihat berdiri dengan gagah.",Cagar Alam,Semarang,25000,4.3,"{'lat': -7.253109599999999, 'lng': 110.4264512}",-725.311,1.104.265,"['eling', 'bening', 'wisata']",buah fasilitas wisata kelola cara modern timbul nikmat wisata anakanak muda tetap satu lingkung indah alam laku rusa hadap alam fasilitas wisata wisata eling bening bukit ngrawan eling bening sejati buah restoran usung konsep wisata keluarga eling bening tawar pandang alam sangat indah view utama rawa pening indah sempurna background gunung merbabu andong telomoyo lihat diri gagah
371,372,Gua Maria Kerep Ambarawa,"Gua Maria Kerep (Gua Maria Kerep Ambarawa, disinglkat GMKA), adalah sebuah tempat ziarah yang terletak di Jalan Tentara Pelajar, Kelurahan Panjang, Ambarawa. Tempat ini adalah tempat yang cukup baik untuk berdoa, berziarah, dan menyegarkan diri. Jaraknya sekitar 500 m dari Terminal Ambarawa. Karena jauh dari jalan raya, maka daerah ini cukup tenang. Dari tempat ini dapat terlihat pemandangan Gunung Telomoyo, Gunung Merbabu, dan Danau Rawa Pening. Gua Maria Kerep memiliki fasilitas bagi para peziarah, antara lain Jalan Salib, Tempat Doa Lesehan, Gereja, dan sebuah taman.",Cagar Alam,Semarang,2000,4.8,"{'lat': -7.255236400000001, 'lng': 110.3991897}",-725.524,1.103.992,"['kerep', 'ziarah', 'maria']",gua maria kerep gua maria kerep ambarawa disinglkat gmka buah tempat ziarah letak jalan tentara ajar lurah panjang ambarawa tempat tempat cukup baik doa ziarah segar diri jarak 500 m terminal ambarawa jauh jalan raya daerah cukup tenang tempat lihat pandang gunung telomoyo gunung merbabu danau rawa pening gua maria kerep milik fasilitas ziarah jalan salib tempat doa leseh gereja buah taman
372,373,Museum Kereta Ambarawa,"Museum Kereta Api Ambarawa (bahasa Inggris: Indonesian Railway Museum, Ambarawa) adalah sebuah stasiun kereta api yang sudah dialihfungsikan menjadi sebuah museum serta merupakan museum perkeretaapian pertama di Indonesia. Museum ini memiliki koleksi kereta api yang pernah berjaya pada zamannya. Museum ini secara administratif berada di Desa Panjang, Ambarawa, Semarang. Museum yang terletak pada ketinggian +474,40 meter ini termasuk dalam Daerah Operasi IV Semarang dan dikelola oleh Unit Pusat Pelestarian dan Desain Arsitektur PT Kereta Api Indonesia bekerja sama dengan Pemerintah Provinsi Jawa Tengah.",Budaya,Semarang,10000,4.5,"{'lat': -7.264598899999997, 'lng': 110.4046017}",-72.646,1.104.046,"['museum', 'kereta', 'api']",museum kereta api ambarawa bahasa inggris indonesian railway museum ambarawa buah stasiun kereta api dialihfungsikan jadi buah museum rupa museum perkeretaapian pertama indonesia museum milik koleksi kereta api pernah jaya zaman museum cara administratif desa panjang ambarawa semarang museum letak tinggi 47440 meter masuk daerah operasi iv semarang kelola unit pusat lestari desain arsitektur pt kereta api indonesia kerja sama perintah provinsi jawa tengah
373,374,Hutan Pinus Kayon,"Tak dipungkiri Hutan Pinus Kayon Getasan dekat Salatiga ini memang merupakan salah satu tempat wisata yang indah dan memanjakan mata. Pengunjung akan disuguhkan dengan jajaran hutan pinus yang rapi dan asri. Deretan pohon ini pun memang memikat dan tentunya Hutan pinus Kayon atau disebut Hutan pinus Kalipasang bisa menjadi salah satu alternatif wisata keluarga. Selain disana sudah terbilang komplit, jalan-jalan di dalam hutan pun sudah berupa cor. Dengan demikian, tentunya makin memanjakan pengunjung saat explorasi kawasan wisata ini.",Cagar Alam,Semarang,6000,4.4,"{'lat': -7.395606000000001, 'lng': 110.4517727}",-739.561,1.104.518,"['pinus', 'hutan', 'kayon']",tak dipungkiri hutan pinus kayon getas dekat salatiga memang rupa salah satu tempat wisata indah manja mata unjung suguh jajar hutan pinus rapi asri deret pohon memang mikat hutan pinus kayon sebut hutan pinus kalipasang jadi salah satu alternatif wisata keluarga sana bilang komplit jalanjalan hutan upa cor makin manja unjung explorasi kawasan wisata
374,375,Kota Lama Semarang,"Kota Lama Semarang (bahasa Jawa: ê¦ê¦¸ê¦›â€‹ê¦­ê¦©â€‹ê¦±ê¦¼ê¦©ê¦«ê¦, translit. Kutha Lama Semarang) adalah suatu kawasan di Semarang yang menjadi pusat perdagangan pada abad 19-20 . Pada masa itu, untuk mengamankan warga dan wilayahnya, kawasan itu dibangun benteng, yang dinamai benteng Vijhoek. Untuk mempercepat jalur perhubungan antar ketiga pintu gerbang dibenteng itu maka dibuat jalan-jalan perhubungan, dengan jalan utamanya dinamai: Heeren Straat. Saat ini bernama Jl. Let Jen Soeprapto. Salah satu lokasi pintu benteng yang ada sampai saat ini adalah Jembatan Berok, yang disebut De Zuider Por.\nKawasan Kota Lama Semarang disebut juga Outstadt. Luas kawasan ini sekitar 31 hektare. Dilihat dari kondisi geografi, tampak bahwa kawasan ini terpisah dengan daerah sekitarnya, sehingga tampak seperti kota tersendiri dengan julukan ""Little Netherland"". Kawasan Kota Lama Semarang ini merupakan saksi bisu sejarah Indonesia masa kolonial Belanda lebih dari 2 abad, dan lokasinya berdampingan dengan kawasan ekonomi. Di tempat ini ada sekitar 50 bangunan kuno yang masih berdiri dengan kukuh dan mempunyai sejarah Kolonialisme di Semarang. Secara umum karakter bangunan di wilayah ini mengikuti bangunan-bangunan di benua Eropa sekitar tahun 1700-an. Hal ini bisa dilihat dari detail bangunan yang khas dan ornamen-ornamen yang identik dengan gaya Eropa. Seperti ukuran pintu dan jendela yang luar biasa besar, penggunaan kaca-kaca berwarna, bentuk atap yang unik, sampai adanya ruang bawah tanah.Seperti kota-kota lainnya yang berada di bawah pemerintahan kolonial Belanda, dibangun pula benteng sebagai pusat militer. Benteng ini berbentuk segi lima dan pertama kali dibangun di sisi barat kota lama Semarang saat ini. Benteng ini hanya memiliki satu gerbang di sisi selatannya dan lima menara pengawas. Masing-masing menara diberinama: Zeeland, Amsterdam, Utrecht, Raamsdonk dan Bunschoten. Pemerintah Belanda memindahkan permukiman Tionghoa pada tahun 1731 di dekat permukiman Belanda, untuk memudahkan penga- wasan terhadap segala aktivitas orang Tionghoa. Oleh sebab itu, Benteng tidak hanya sebagai pusat militer, tetapi juga sebagai menara pengawas bagi segala aktivitas kegiatan orang Tionghoa.\nKota Lama menjadi salah satu ikon primadona bagi warga Kota Semarang sampai Mancanegara turut datang ke Kota Lama ini. Rencananya Kota Lama Semarang akan diajukan oleh Situs Warisan Dunia UNESCO.",Budaya,Semarang,0,4.7,"{'lat': -6.9681399, 'lng': 110.4278611}",-696.814,1.104.279,"['benteng', 'lama', 'semarang']",kota lama semarang bahasa jawa translit kutha lama semarang suatu kawasan semarang jadi pusat dagang abad 1920 masa aman warga wilayah kawasan bangun benteng nama benteng vijhoek cepat jalur hubung antar tiga pintu gerbang benteng buat jalanjalan hubung jalan utama nama heeren straat nama jl let jen soeprapto salah satu lokasi pintu benteng jembatan berok sebut de zuider pornkawasan kota lama semarang sebut outstadt luas kawasan 31 hektare lihat kondisi geografi tampak kawasan pisah daerah tampak kota sendiri juluk little netherland kawasan kota lama semarang rupa saksi bisu sejarah indonesia masa kolonial belanda lebih 2 abad lokasi damping kawasan ekonomi tempat 50 bangun kuno diri kukuh punya sejarah kolonialisme semarang cara umum karakter bangun wilayah ikut bangunanbangunan benua eropa tahun 1700an lihat detail bangun khas ornamenornamen identik gaya eropa ukur pintu jendela luar biasa besar kacakaca warna bentuk atap unik ruang bawah tanahseperti kotakota bawah perintah kolonial belanda bangun benteng bagai pusat militer benteng bentuk segi lima pertama kali bangun sisi barat kota lama semarang benteng milik satu gerbang sisi selatan lima menara awas masingmasing menara rama zeeland amsterdam utrecht raamsdonk bunschoten perintah belanda pindah mukim tionghoa tahun 1731 dekat mukim belanda mudah penga wasan hadap segala aktivitas orang tionghoa benteng bagai pusat militer bagai menara awas segala aktivitas giat orang tionghoankota lama jadi salah satu ikon primadona warga kota semarang mancanegara turut datang kota lama rencana kota lama semarang aju situs waris dunia unesco
